graph_id,source,generator,tier,num_nodes,num_edges,gen_params,layout_algorithm,layout_seed,graph_path,image_path,density,density_bucket,pred_num_vertices,pred_num_edges,abs_edge_error,abs_vertex_error,category,split
real_PROTEINS_0826,real,PROTEINS,small,18,38,{},graphviz_sfdp,4216567106,data/raw/real/PROTEINS/real_PROTEINS_0826.graphml,data/images/real_PROTEINS_0826.png,0.2483660130718954,medium,17,37,1,1,in_distribution_normal,held_out
real_PROTEINS_0827,real,PROTEINS,small,15,27,{},graphviz_sfdp,2390536025,data/raw/real/PROTEINS/real_PROTEINS_0827.graphml,data/images/real_PROTEINS_0827.png,0.2571428571428571,medium,14,23,4,1,in_distribution_normal,held_out
real_PROTEINS_0828,real,PROTEINS,small,17,30,{},graphviz_sfdp,1621534294,data/raw/real/PROTEINS/real_PROTEINS_0828.graphml,data/images/real_PROTEINS_0828.png,0.2205882352941176,medium,16,26,4,1,in_distribution_normal,held_out
real_PROTEINS_0829,real,PROTEINS,large,74,147,{},graphviz_sfdp,1308468107,data/raw/real/PROTEINS/real_PROTEINS_0829.graphml,data/images/real_PROTEINS_0829.png,0.0544242873009996,sparse,60,118,29,14,in_distribution_normal,held_out
real_PROTEINS_0830,real,PROTEINS,medium,46,86,{},graphviz_sfdp,1919037853,data/raw/real/PROTEINS/real_PROTEINS_0830.graphml,data/images/real_PROTEINS_0830.png,0.0830917874396135,sparse,42,46,40,4,in_distribution_normal,held_out
real_PROTEINS_0831,real,PROTEINS,tiny,6,11,{},graphviz_sfdp,4093085111,data/raw/real/PROTEINS/real_PROTEINS_0831.graphml,data/images/real_PROTEINS_0831.png,0.7333333333333333,dense,6,8,3,0,high_density_clutter,held_out
real_PROTEINS_0832,real,PROTEINS,small,11,21,{},graphviz_sfdp,4138391275,data/raw/real/PROTEINS/real_PROTEINS_0832.graphml,data/images/real_PROTEINS_0832.png,0.3818181818181818,medium,11,22,1,0,in_distribution_normal,held_out
real_PROTEINS_0833,real,PROTEINS,large,70,121,{},graphviz_sfdp,2264937768,data/raw/real/PROTEINS/real_PROTEINS_0833.graphml,data/images/real_PROTEINS_0833.png,0.050103519668737,sparse,32,36,85,38,in_distribution_normal,held_out
real_PROTEINS_0834,real,PROTEINS,small,20,35,{},graphviz_sfdp,1449456521,data/raw/real/PROTEINS/real_PROTEINS_0834.graphml,data/images/real_PROTEINS_0834.png,0.1842105263157894,medium,19,32,3,1,in_distribution_normal,held_out
real_PROTEINS_0835,real,PROTEINS,tiny,5,9,{},graphviz_sfdp,4117386111,data/raw/real/PROTEINS/real_PROTEINS_0835.graphml,data/images/real_PROTEINS_0835.png,0.9,dense,6,7,2,1,high_density_clutter,held_out
real_PROTEINS_0836,real,PROTEINS,large,78,132,{},graphviz_sfdp,1677381320,data/raw/real/PROTEINS/real_PROTEINS_0836.graphml,data/images/real_PROTEINS_0836.png,0.0439560439560439,sparse,44,45,87,34,in_distribution_normal,held_out
real_PROTEINS_0837,real,PROTEINS,small,15,28,{},graphviz_sfdp,345649552,data/raw/real/PROTEINS/real_PROTEINS_0837.graphml,data/images/real_PROTEINS_0837.png,0.2666666666666666,medium,14,31,3,1,in_distribution_normal,held_out
real_PROTEINS_0838,real,PROTEINS,medium,28,52,{},graphviz_sfdp,2491793770,data/raw/real/PROTEINS/real_PROTEINS_0838.graphml,data/images/real_PROTEINS_0838.png,0.1375661375661375,sparse,20,25,27,8,in_distribution_normal,held_out
real_PROTEINS_0839,real,PROTEINS,xlarge,149,237,{},graphviz_sfdp,3415322966,data/raw/real/PROTEINS/real_PROTEINS_0839.graphml,data/images/real_PROTEINS_0839.png,0.0214946490114275,sparse,79,104,133,70,out_of_distribution_size,held_out
real_PROTEINS_0840,real,PROTEINS,large,63,114,{},graphviz_sfdp,3666436691,data/raw/real/PROTEINS/real_PROTEINS_0840.graphml,data/images/real_PROTEINS_0840.png,0.0583717357910906,sparse,59,85,29,4,in_distribution_normal,held_out
real_PROTEINS_0841,real,PROTEINS,small,23,54,{},graphviz_sfdp,2797175266,data/raw/real/PROTEINS/real_PROTEINS_0841.graphml,data/images/real_PROTEINS_0841.png,0.2134387351778656,medium,19,47,7,4,in_distribution_normal,held_out
real_PROTEINS_0842,real,PROTEINS,medium,27,57,{},graphviz_sfdp,1477575910,data/raw/real/PROTEINS/real_PROTEINS_0842.graphml,data/images/real_PROTEINS_0842.png,0.1623931623931624,medium,21,36,21,6,in_distribution_normal,held_out
real_PROTEINS_0843,real,PROTEINS,medium,36,72,{},graphviz_sfdp,4236585265,data/raw/real/PROTEINS/real_PROTEINS_0843.graphml,data/images/real_PROTEINS_0843.png,0.1142857142857142,sparse,28,35,37,8,in_distribution_normal,held_out
real_PROTEINS_0844,real,PROTEINS,medium,43,78,{},graphviz_sfdp,2035237889,data/raw/real/PROTEINS/real_PROTEINS_0844.graphml,data/images/real_PROTEINS_0844.png,0.0863787375415282,sparse,17,20,58,26,in_distribution_normal,held_out
real_PROTEINS_0845,real,PROTEINS,large,52,102,{},graphviz_sfdp,349886368,data/raw/real/PROTEINS/real_PROTEINS_0845.graphml,data/images/real_PROTEINS_0845.png,0.0769230769230769,sparse,29,33,69,23,in_distribution_normal,held_out
real_PROTEINS_0846,real,PROTEINS,medium,30,59,{},graphviz_sfdp,2153738044,data/raw/real/PROTEINS/real_PROTEINS_0846.graphml,data/images/real_PROTEINS_0846.png,0.135632183908046,sparse,29,50,9,1,in_distribution_normal,held_out
real_PROTEINS_0847,real,PROTEINS,tiny,8,16,{},graphviz_sfdp,1308587915,data/raw/real/PROTEINS/real_PROTEINS_0847.graphml,data/images/real_PROTEINS_0847.png,0.5714285714285714,dense,8,16,0,0,high_density_clutter,held_out
real_PROTEINS_0848,real,PROTEINS,small,23,45,{},graphviz_sfdp,3749669664,data/raw/real/PROTEINS/real_PROTEINS_0848.graphml,data/images/real_PROTEINS_0848.png,0.1778656126482213,medium,19,46,1,4,in_distribution_normal,held_out
real_PROTEINS_0849,real,PROTEINS,small,20,37,{},graphviz_sfdp,2415054368,data/raw/real/PROTEINS/real_PROTEINS_0849.graphml,data/images/real_PROTEINS_0849.png,0.1947368421052631,medium,18,36,1,2,in_distribution_normal,held_out
real_PROTEINS_0850,real,PROTEINS,tiny,5,9,{},graphviz_sfdp,2924402248,data/raw/real/PROTEINS/real_PROTEINS_0850.graphml,data/images/real_PROTEINS_0850.png,0.9,dense,6,7,2,1,high_density_clutter,held_out
real_PROTEINS_0851,real,PROTEINS,small,20,43,{},graphviz_sfdp,839221897,data/raw/real/PROTEINS/real_PROTEINS_0851.graphml,data/images/real_PROTEINS_0851.png,0.2263157894736842,medium,18,34,9,2,in_distribution_normal,held_out
real_PROTEINS_0852,real,PROTEINS,tiny,8,15,{},graphviz_sfdp,2720573145,data/raw/real/PROTEINS/real_PROTEINS_0852.graphml,data/images/real_PROTEINS_0852.png,0.5357142857142857,dense,8,18,3,0,high_density_clutter,held_out
real_PROTEINS_0853,real,PROTEINS,medium,33,61,{},graphviz_sfdp,4090214573,data/raw/real/PROTEINS/real_PROTEINS_0853.graphml,data/images/real_PROTEINS_0853.png,0.115530303030303,sparse,25,39,22,8,in_distribution_normal,held_out
real_PROTEINS_0854,real,PROTEINS,small,16,30,{},graphviz_sfdp,3686441350,data/raw/real/PROTEINS/real_PROTEINS_0854.graphml,data/images/real_PROTEINS_0854.png,0.25,medium,15,34,4,1,in_distribution_normal,held_out
real_PROTEINS_0855,real,PROTEINS,small,14,26,{},graphviz_sfdp,910692242,data/raw/real/PROTEINS/real_PROTEINS_0855.graphml,data/images/real_PROTEINS_0855.png,0.2857142857142857,medium,13,26,0,1,in_distribution_normal,held_out
real_PROTEINS_0856,real,PROTEINS,small,23,46,{},graphviz_sfdp,275173571,data/raw/real/PROTEINS/real_PROTEINS_0856.graphml,data/images/real_PROTEINS_0856.png,0.1818181818181818,medium,21,34,12,2,in_distribution_normal,held_out
real_PROTEINS_0857,real,PROTEINS,small,11,19,{},graphviz_sfdp,2104757545,data/raw/real/PROTEINS/real_PROTEINS_0857.graphml,data/images/real_PROTEINS_0857.png,0.3454545454545454,medium,11,19,0,0,in_distribution_normal,held_out
real_PROTEINS_0858,real,PROTEINS,large,84,131,{},graphviz_sfdp,2087921464,data/raw/real/PROTEINS/real_PROTEINS_0858.graphml,data/images/real_PROTEINS_0858.png,0.0375788869764773,sparse,78,94,37,6,in_distribution_normal,held_out
real_PROTEINS_0859,real,PROTEINS,tiny,7,13,{},graphviz_sfdp,3188291904,data/raw/real/PROTEINS/real_PROTEINS_0859.graphml,data/images/real_PROTEINS_0859.png,0.6190476190476191,dense,7,14,1,0,high_density_clutter,held_out
real_PROTEINS_0860,real,PROTEINS,small,14,26,{},graphviz_sfdp,2345893642,data/raw/real/PROTEINS/real_PROTEINS_0860.graphml,data/images/real_PROTEINS_0860.png,0.2857142857142857,medium,13,24,2,1,in_distribution_normal,held_out
real_PROTEINS_0861,real,PROTEINS,small,15,27,{},graphviz_sfdp,499768608,data/raw/real/PROTEINS/real_PROTEINS_0861.graphml,data/images/real_PROTEINS_0861.png,0.2571428571428571,medium,15,30,3,0,in_distribution_normal,held_out
real_PROTEINS_0862,real,PROTEINS,small,10,17,{},graphviz_sfdp,4110122628,data/raw/real/PROTEINS/real_PROTEINS_0862.graphml,data/images/real_PROTEINS_0862.png,0.3777777777777777,medium,10,18,1,0,in_distribution_normal,held_out
real_PROTEINS_0863,real,PROTEINS,large,56,138,{},graphviz_sfdp,2476003743,data/raw/real/PROTEINS/real_PROTEINS_0863.graphml,data/images/real_PROTEINS_0863.png,0.0896103896103896,sparse,52,127,11,4,in_distribution_normal,held_out
real_PROTEINS_0864,real,PROTEINS,large,93,160,{},graphviz_sfdp,3192490733,data/raw/real/PROTEINS/real_PROTEINS_0864.graphml,data/images/real_PROTEINS_0864.png,0.0374006545114539,sparse,59,85,75,34,in_distribution_normal,held_out
real_PROTEINS_0865,real,PROTEINS,medium,32,60,{},graphviz_sfdp,498366841,data/raw/real/PROTEINS/real_PROTEINS_0865.graphml,data/images/real_PROTEINS_0865.png,0.1209677419354838,sparse,29,51,9,3,in_distribution_normal,held_out
real_PROTEINS_0866,real,PROTEINS,small,11,19,{},graphviz_sfdp,2514761147,data/raw/real/PROTEINS/real_PROTEINS_0866.graphml,data/images/real_PROTEINS_0866.png,0.3454545454545454,medium,11,19,0,0,in_distribution_normal,held_out
real_PROTEINS_0867,real,PROTEINS,tiny,8,15,{},graphviz_sfdp,2893297243,data/raw/real/PROTEINS/real_PROTEINS_0867.graphml,data/images/real_PROTEINS_0867.png,0.5357142857142857,dense,8,17,2,0,high_density_clutter,held_out
real_PROTEINS_0868,real,PROTEINS,tiny,6,11,{},graphviz_sfdp,3087594382,data/raw/real/PROTEINS/real_PROTEINS_0868.graphml,data/images/real_PROTEINS_0868.png,0.7333333333333333,dense,6,11,0,0,high_density_clutter,held_out
real_PROTEINS_0869,real,PROTEINS,small,12,23,{},graphviz_sfdp,3572083241,data/raw/real/PROTEINS/real_PROTEINS_0869.graphml,data/images/real_PROTEINS_0869.png,0.3484848484848485,medium,12,23,0,0,in_distribution_normal,held_out
real_PROTEINS_0870,real,PROTEINS,small,24,44,{},graphviz_sfdp,3626013927,data/raw/real/PROTEINS/real_PROTEINS_0870.graphml,data/images/real_PROTEINS_0870.png,0.1594202898550724,medium,20,27,17,4,in_distribution_normal,held_out
real_PROTEINS_0871,real,PROTEINS,small,12,24,{},graphviz_sfdp,1619171255,data/raw/real/PROTEINS/real_PROTEINS_0871.graphml,data/images/real_PROTEINS_0871.png,0.3636363636363636,medium,11,20,4,1,in_distribution_normal,held_out
real_PROTEINS_0872,real,PROTEINS,small,24,46,{},graphviz_sfdp,3871488826,data/raw/real/PROTEINS/real_PROTEINS_0872.graphml,data/images/real_PROTEINS_0872.png,0.1666666666666666,medium,18,27,19,6,in_distribution_normal,held_out
real_PROTEINS_0873,real,PROTEINS,medium,34,61,{},graphviz_sfdp,1009046090,data/raw/real/PROTEINS/real_PROTEINS_0873.graphml,data/images/real_PROTEINS_0873.png,0.1087344028520499,sparse,31,55,6,3,in_distribution_normal,held_out
real_PROTEINS_0874,real,PROTEINS,small,22,47,{},graphviz_sfdp,1602414233,data/raw/real/PROTEINS/real_PROTEINS_0874.graphml,data/images/real_PROTEINS_0874.png,0.2034632034632034,medium,19,30,17,3,in_distribution_normal,held_out
real_PROTEINS_0875,real,PROTEINS,small,21,43,{},graphviz_sfdp,928544000,data/raw/real/PROTEINS/real_PROTEINS_0875.graphml,data/images/real_PROTEINS_0875.png,0.2047619047619047,medium,18,26,17,3,in_distribution_normal,held_out
real_PROTEINS_0876,real,PROTEINS,tiny,7,6,{},graphviz_sfdp,19626055,data/raw/real/PROTEINS/real_PROTEINS_0876.graphml,data/images/real_PROTEINS_0876.png,0.2857142857142857,medium,7,5,1,0,in_distribution_normal,held_out
real_PROTEINS_0877,real,PROTEINS,tiny,8,16,{},graphviz_sfdp,1370966606,data/raw/real/PROTEINS/real_PROTEINS_0877.graphml,data/images/real_PROTEINS_0877.png,0.5714285714285714,dense,8,15,1,0,high_density_clutter,held_out
real_PROTEINS_0878,real,PROTEINS,medium,34,62,{},graphviz_sfdp,2560546239,data/raw/real/PROTEINS/real_PROTEINS_0878.graphml,data/images/real_PROTEINS_0878.png,0.1105169340463458,sparse,30,38,24,4,in_distribution_normal,held_out
real_PROTEINS_0879,real,PROTEINS,large,66,99,{},graphviz_sfdp,2435120937,data/raw/real/PROTEINS/real_PROTEINS_0879.graphml,data/images/real_PROTEINS_0879.png,0.0461538461538461,sparse,72,100,1,6,in_distribution_normal,held_out
real_PROTEINS_0880,real,PROTEINS,tiny,5,7,{},graphviz_sfdp,792012075,data/raw/real/PROTEINS/real_PROTEINS_0880.graphml,data/images/real_PROTEINS_0880.png,0.7,dense,6,6,1,1,high_density_clutter,held_out
real_PROTEINS_0881,real,PROTEINS,small,17,32,{},graphviz_sfdp,2331789393,data/raw/real/PROTEINS/real_PROTEINS_0881.graphml,data/images/real_PROTEINS_0881.png,0.2352941176470588,medium,14,31,1,3,in_distribution_normal,held_out
real_PROTEINS_0882,real,PROTEINS,tiny,8,14,{},graphviz_sfdp,3528661239,data/raw/real/PROTEINS/real_PROTEINS_0882.graphml,data/images/real_PROTEINS_0882.png,0.5,dense,8,13,1,0,high_density_clutter,held_out
real_PROTEINS_0883,real,PROTEINS,medium,25,56,{},graphviz_sfdp,3930650691,data/raw/real/PROTEINS/real_PROTEINS_0883.graphml,data/images/real_PROTEINS_0883.png,0.1866666666666666,medium,24,45,11,1,in_distribution_normal,held_out
real_PROTEINS_0884,real,PROTEINS,small,17,29,{},graphviz_sfdp,3584490755,data/raw/real/PROTEINS/real_PROTEINS_0884.graphml,data/images/real_PROTEINS_0884.png,0.213235294117647,medium,15,20,9,2,in_distribution_normal,held_out
real_PROTEINS_0885,real,PROTEINS,large,58,130,{},graphviz_sfdp,148799215,data/raw/real/PROTEINS/real_PROTEINS_0885.graphml,data/images/real_PROTEINS_0885.png,0.0786448880822746,sparse,49,73,57,9,in_distribution_normal,held_out
real_PROTEINS_0886,real,PROTEINS,medium,28,44,{},graphviz_sfdp,2415416200,data/raw/real/PROTEINS/real_PROTEINS_0886.graphml,data/images/real_PROTEINS_0886.png,0.1164021164021164,sparse,21,26,18,7,in_distribution_normal,held_out
real_PROTEINS_0887,real,PROTEINS,medium,46,67,{},graphviz_sfdp,932341711,data/raw/real/PROTEINS/real_PROTEINS_0887.graphml,data/images/real_PROTEINS_0887.png,0.0647342995169082,sparse,43,48,19,3,in_distribution_normal,held_out
real_PROTEINS_0888,real,PROTEINS,small,24,51,{},graphviz_sfdp,2558025569,data/raw/real/PROTEINS/real_PROTEINS_0888.graphml,data/images/real_PROTEINS_0888.png,0.1847826086956521,medium,22,40,11,2,in_distribution_normal,held_out
real_PROTEINS_0889,real,PROTEINS,small,15,27,{},graphviz_sfdp,1725191883,data/raw/real/PROTEINS/real_PROTEINS_0889.graphml,data/images/real_PROTEINS_0889.png,0.2571428571428571,medium,13,28,1,2,in_distribution_normal,held_out
real_PROTEINS_0890,real,PROTEINS,tiny,9,15,{},graphviz_sfdp,4269085577,data/raw/real/PROTEINS/real_PROTEINS_0890.graphml,data/images/real_PROTEINS_0890.png,0.4166666666666667,dense,8,13,2,1,high_density_clutter,held_out
real_PROTEINS_0891,real,PROTEINS,tiny,5,9,{},graphviz_sfdp,758055263,data/raw/real/PROTEINS/real_PROTEINS_0891.graphml,data/images/real_PROTEINS_0891.png,0.9,dense,6,7,2,1,high_density_clutter,held_out
real_PROTEINS_0892,real,PROTEINS,small,21,39,{},graphviz_sfdp,4133703017,data/raw/real/PROTEINS/real_PROTEINS_0892.graphml,data/images/real_PROTEINS_0892.png,0.1857142857142857,medium,17,24,15,4,in_distribution_normal,held_out
real_PROTEINS_0893,real,PROTEINS,tiny,8,15,{},graphviz_sfdp,3043112953,data/raw/real/PROTEINS/real_PROTEINS_0893.graphml,data/images/real_PROTEINS_0893.png,0.5357142857142857,dense,8,18,3,0,high_density_clutter,held_out
real_PROTEINS_0894,real,PROTEINS,small,12,23,{},graphviz_sfdp,3049739453,data/raw/real/PROTEINS/real_PROTEINS_0894.graphml,data/images/real_PROTEINS_0894.png,0.3484848484848485,medium,11,24,1,1,in_distribution_normal,held_out
real_PROTEINS_0895,real,PROTEINS,small,19,32,{},graphviz_sfdp,2798042000,data/raw/real/PROTEINS/real_PROTEINS_0895.graphml,data/images/real_PROTEINS_0895.png,0.1871345029239766,medium,18,26,6,1,in_distribution_normal,held_out
real_PROTEINS_0896,real,PROTEINS,tiny,5,9,{},graphviz_sfdp,998014464,data/raw/real/PROTEINS/real_PROTEINS_0896.graphml,data/images/real_PROTEINS_0896.png,0.9,dense,6,7,2,1,high_density_clutter,held_out
real_PROTEINS_0897,real,PROTEINS,tiny,8,15,{},graphviz_sfdp,1095227573,data/raw/real/PROTEINS/real_PROTEINS_0897.graphml,data/images/real_PROTEINS_0897.png,0.5357142857142857,dense,8,16,1,0,high_density_clutter,held_out
real_PROTEINS_0898,real,PROTEINS,small,24,44,{},graphviz_sfdp,1877206483,data/raw/real/PROTEINS/real_PROTEINS_0898.graphml,data/images/real_PROTEINS_0898.png,0.1594202898550724,medium,17,23,21,7,in_distribution_normal,held_out
real_PROTEINS_0899,real,PROTEINS,medium,46,89,{},graphviz_sfdp,3130797514,data/raw/real/PROTEINS/real_PROTEINS_0899.graphml,data/images/real_PROTEINS_0899.png,0.0859903381642512,sparse,31,38,51,15,in_distribution_normal,held_out
real_PROTEINS_0900,real,PROTEINS,small,10,19,{},graphviz_sfdp,1411787567,data/raw/real/PROTEINS/real_PROTEINS_0900.graphml,data/images/real_PROTEINS_0900.png,0.4222222222222222,dense,10,18,1,0,high_density_clutter,held_out
real_PROTEINS_0901,real,PROTEINS,small,11,23,{},graphviz_sfdp,2003647140,data/raw/real/PROTEINS/real_PROTEINS_0901.graphml,data/images/real_PROTEINS_0901.png,0.4181818181818181,dense,11,23,0,0,high_density_clutter,held_out
real_PROTEINS_0902,real,PROTEINS,small,19,42,{},graphviz_sfdp,552324870,data/raw/real/PROTEINS/real_PROTEINS_0902.graphml,data/images/real_PROTEINS_0902.png,0.2456140350877192,medium,18,41,1,1,in_distribution_normal,held_out
real_PROTEINS_0903,real,PROTEINS,small,20,37,{},graphviz_sfdp,2406936971,data/raw/real/PROTEINS/real_PROTEINS_0903.graphml,data/images/real_PROTEINS_0903.png,0.1947368421052631,medium,17,29,8,3,in_distribution_normal,held_out
real_PROTEINS_0904,real,PROTEINS,small,20,40,{},graphviz_sfdp,3461455002,data/raw/real/PROTEINS/real_PROTEINS_0904.graphml,data/images/real_PROTEINS_0904.png,0.2105263157894736,medium,19,37,3,1,in_distribution_normal,held_out
real_PROTEINS_0905,real,PROTEINS,small,11,19,{},graphviz_sfdp,2970178699,data/raw/real/PROTEINS/real_PROTEINS_0905.graphml,data/images/real_PROTEINS_0905.png,0.3454545454545454,medium,10,21,2,1,in_distribution_normal,held_out
real_PROTEINS_0906,real,PROTEINS,small,10,19,{},graphviz_sfdp,3270825332,data/raw/real/PROTEINS/real_PROTEINS_0906.graphml,data/images/real_PROTEINS_0906.png,0.4222222222222222,dense,10,21,2,0,high_density_clutter,held_out
real_PROTEINS_0907,real,PROTEINS,tiny,4,6,{},graphviz_sfdp,3558240936,data/raw/real/PROTEINS/real_PROTEINS_0907.graphml,data/images/real_PROTEINS_0907.png,1.0,dense,5,6,0,1,high_density_clutter,held_out
real_PROTEINS_0908,real,PROTEINS,small,19,34,{},graphviz_sfdp,853295451,data/raw/real/PROTEINS/real_PROTEINS_0908.graphml,data/images/real_PROTEINS_0908.png,0.1988304093567251,medium,14,29,5,5,in_distribution_normal,held_out
real_PROTEINS_0909,real,PROTEINS,medium,33,63,{},graphviz_sfdp,2117607935,data/raw/real/PROTEINS/real_PROTEINS_0909.graphml,data/images/real_PROTEINS_0909.png,0.1193181818181818,sparse,24,37,26,9,in_distribution_normal,held_out
real_PROTEINS_0910,real,PROTEINS,large,62,89,{},graphviz_sfdp,1001094897,data/raw/real/PROTEINS/real_PROTEINS_0910.graphml,data/images/real_PROTEINS_0910.png,0.047065044949762,sparse,61,78,11,1,in_distribution_normal,held_out
real_PROTEINS_0911,real,PROTEINS,tiny,8,14,{},graphviz_sfdp,2952158973,data/raw/real/PROTEINS/real_PROTEINS_0911.graphml,data/images/real_PROTEINS_0911.png,0.5,dense,7,14,0,1,high_density_clutter,held_out
real_PROTEINS_0912,real,PROTEINS,medium,40,72,{},graphviz_sfdp,142439190,data/raw/real/PROTEINS/real_PROTEINS_0912.graphml,data/images/real_PROTEINS_0912.png,0.0923076923076923,sparse,32,39,33,8,in_distribution_normal,held_out
real_PROTEINS_0913,real,PROTEINS,small,12,20,{},graphviz_sfdp,1356359439,data/raw/real/PROTEINS/real_PROTEINS_0913.graphml,data/images/real_PROTEINS_0913.png,0.303030303030303,medium,11,23,3,1,in_distribution_normal,held_out
real_PROTEINS_0914,real,PROTEINS,tiny,9,17,{},graphviz_sfdp,774802150,data/raw/real/PROTEINS/real_PROTEINS_0914.graphml,data/images/real_PROTEINS_0914.png,0.4722222222222222,dense,8,16,1,1,high_density_clutter,held_out
real_PROTEINS_0915,real,PROTEINS,large,53,104,{},graphviz_sfdp,1712913188,data/raw/real/PROTEINS/real_PROTEINS_0915.graphml,data/images/real_PROTEINS_0915.png,0.0754716981132075,sparse,24,27,77,29,in_distribution_normal,held_out
real_PROTEINS_0916,real,PROTEINS,small,21,46,{},graphviz_sfdp,3602132579,data/raw/real/PROTEINS/real_PROTEINS_0916.graphml,data/images/real_PROTEINS_0916.png,0.219047619047619,medium,20,59,13,1,in_distribution_normal,held_out
real_PROTEINS_0917,real,PROTEINS,small,20,38,{},graphviz_sfdp,1628265427,data/raw/real/PROTEINS/real_PROTEINS_0917.graphml,data/images/real_PROTEINS_0917.png,0.2,medium,18,29,9,2,in_distribution_normal,held_out
real_PROTEINS_0918,real,PROTEINS,medium,45,90,{},graphviz_sfdp,534260972,data/raw/real/PROTEINS/real_PROTEINS_0918.graphml,data/images/real_PROTEINS_0918.png,0.0909090909090909,sparse,44,81,9,1,in_distribution_normal,held_out
real_PROTEINS_0919,real,PROTEINS,small,13,23,{},graphviz_sfdp,2986387251,data/raw/real/PROTEINS/real_PROTEINS_0919.graphml,data/images/real_PROTEINS_0919.png,0.2948717948717949,medium,11,19,4,2,in_distribution_normal,held_out
real_PROTEINS_0920,real,PROTEINS,large,50,88,{},graphviz_sfdp,1045426102,data/raw/real/PROTEINS/real_PROTEINS_0920.graphml,data/images/real_PROTEINS_0920.png,0.0718367346938775,sparse,33,40,48,17,in_distribution_normal,held_out
real_PROTEINS_0921,real,PROTEINS,tiny,6,11,{},graphviz_sfdp,192553724,data/raw/real/PROTEINS/real_PROTEINS_0921.graphml,data/images/real_PROTEINS_0921.png,0.7333333333333333,dense,6,11,0,0,high_density_clutter,held_out
real_PROTEINS_0922,real,PROTEINS,small,12,25,{},graphviz_sfdp,286544838,data/raw/real/PROTEINS/real_PROTEINS_0922.graphml,data/images/real_PROTEINS_0922.png,0.3787878787878788,medium,11,22,3,1,in_distribution_normal,held_out
real_PROTEINS_0923,real,PROTEINS,small,12,22,{},graphviz_sfdp,4058279230,data/raw/real/PROTEINS/real_PROTEINS_0923.graphml,data/images/real_PROTEINS_0923.png,0.3333333333333333,medium,11,24,2,1,in_distribution_normal,held_out
real_PROTEINS_0924,real,PROTEINS,medium,36,86,{},graphviz_sfdp,3352259930,data/raw/real/PROTEINS/real_PROTEINS_0924.graphml,data/images/real_PROTEINS_0924.png,0.1365079365079365,sparse,27,56,30,9,in_distribution_normal,held_out
real_PROTEINS_0925,real,PROTEINS,medium,31,64,{},graphviz_sfdp,523124647,data/raw/real/PROTEINS/real_PROTEINS_0925.graphml,data/images/real_PROTEINS_0925.png,0.1376344086021505,sparse,24,43,21,7,in_distribution_normal,held_out
real_PROTEINS_0926,real,PROTEINS,medium,34,67,{},graphviz_sfdp,2247343180,data/raw/real/PROTEINS/real_PROTEINS_0926.graphml,data/images/real_PROTEINS_0926.png,0.1194295900178253,sparse,24,30,37,10,in_distribution_normal,held_out
real_PROTEINS_0927,real,PROTEINS,tiny,8,15,{},graphviz_sfdp,2992710262,data/raw/real/PROTEINS/real_PROTEINS_0927.graphml,data/images/real_PROTEINS_0927.png,0.5357142857142857,dense,8,18,3,0,high_density_clutter,held_out
real_PROTEINS_0928,real,PROTEINS,small,19,40,{},graphviz_sfdp,1652980180,data/raw/real/PROTEINS/real_PROTEINS_0928.graphml,data/images/real_PROTEINS_0928.png,0.2339181286549707,medium,17,43,3,2,in_distribution_normal,held_out
real_PROTEINS_0929,real,PROTEINS,small,11,23,{},graphviz_sfdp,1882917103,data/raw/real/PROTEINS/real_PROTEINS_0929.graphml,data/images/real_PROTEINS_0929.png,0.4181818181818181,dense,10,21,2,1,high_density_clutter,held_out
real_PROTEINS_0930,real,PROTEINS,tiny,8,14,{},graphviz_sfdp,4086310463,data/raw/real/PROTEINS/real_PROTEINS_0930.graphml,data/images/real_PROTEINS_0930.png,0.5,dense,8,16,2,0,high_density_clutter,held_out
real_PROTEINS_0931,real,PROTEINS,tiny,7,14,{},graphviz_sfdp,2575489810,data/raw/real/PROTEINS/real_PROTEINS_0931.graphml,data/images/real_PROTEINS_0931.png,0.6666666666666666,dense,7,15,1,0,high_density_clutter,held_out
real_PROTEINS_0932,real,PROTEINS,small,23,26,{},graphviz_sfdp,2878385943,data/raw/real/PROTEINS/real_PROTEINS_0932.graphml,data/images/real_PROTEINS_0932.png,0.1027667984189723,sparse,20,21,5,3,in_distribution_normal,held_out
real_PROTEINS_0933,real,PROTEINS,small,14,26,{},graphviz_sfdp,691939331,data/raw/real/PROTEINS/real_PROTEINS_0933.graphml,data/images/real_PROTEINS_0933.png,0.2857142857142857,medium,12,26,0,2,in_distribution_normal,held_out
real_PROTEINS_0934,real,PROTEINS,small,15,28,{},graphviz_sfdp,1674109271,data/raw/real/PROTEINS/real_PROTEINS_0934.graphml,data/images/real_PROTEINS_0934.png,0.2666666666666666,medium,15,26,2,0,in_distribution_normal,held_out
real_PROTEINS_0935,real,PROTEINS,medium,27,62,{},graphviz_sfdp,1351277994,data/raw/real/PROTEINS/real_PROTEINS_0935.graphml,data/images/real_PROTEINS_0935.png,0.1766381766381766,medium,25,67,5,2,in_distribution_normal,held_out
real_PROTEINS_0936,real,PROTEINS,tiny,5,9,{},graphviz_sfdp,3192197331,data/raw/real/PROTEINS/real_PROTEINS_0936.graphml,data/images/real_PROTEINS_0936.png,0.9,dense,6,7,2,1,high_density_clutter,held_out
