graph_id,source,generator,tier,num_nodes,num_edges,gen_params,layout_algorithm,layout_seed,graph_path,image_path,density,density_bucket,pred_num_vertices,pred_num_edges,abs_edge_error,abs_vertex_error,category,split,ink_fraction,diameter,avg_clustering,is_connected
real_PROTEINS_0662,real,PROTEINS,small,13,24,{},graphviz_sfdp,1854344458,data/raw/real/PROTEINS/real_PROTEINS_0662.graphml,data/images/real_PROTEINS_0662.png,0.3076923076923077,medium,12,25,1,1,in_distribution_normal,held_out,0.14112324617346939,5,0.7102564102564102,True
real_PROTEINS_0663,real,PROTEINS,medium,43,82,{},graphviz_sfdp,2295974183,data/raw/real/PROTEINS/real_PROTEINS_0663.graphml,data/images/real_PROTEINS_0663.png,0.0908084163898117,sparse,22,22,60,21,in_distribution_normal,held_out,0.10106425382653061,21,0.6395348837209303,True
real_PROTEINS_0664,real,PROTEINS,medium,32,64,{},graphviz_sfdp,1469094940,data/raw/real/PROTEINS/real_PROTEINS_0664.graphml,data/images/real_PROTEINS_0664.png,0.1290322580645161,sparse,30,52,12,2,in_distribution_normal,held_out,0.14174107142857142,11,0.2791666666666667,True
real_PROTEINS_0665,real,PROTEINS,small,11,20,{},graphviz_sfdp,2096310450,data/raw/real/PROTEINS/real_PROTEINS_0665.graphml,data/images/real_PROTEINS_0665.png,0.3636363636363636,medium,11,20,0,0,in_distribution_normal,held_out,0.13358976403061223,4,0.8,True
real_PROTEINS_0666,real,PROTEINS,large,98,191,{},graphviz_sfdp,749162746,data/raw/real/PROTEINS/real_PROTEINS_0666.graphml,data/images/real_PROTEINS_0666.png,0.0401851462234378,sparse,70,122,69,28,in_distribution_normal,held_out,0.15531329719387754,23,0.08860544217687075,True
real_PROTEINS_0667,real,PROTEINS,medium,32,64,{},graphviz_sfdp,3468563615,data/raw/real/PROTEINS/real_PROTEINS_0667.graphml,data/images/real_PROTEINS_0667.png,0.1290322580645161,sparse,30,49,15,2,in_distribution_normal,held_out,0.1348453443877551,6,0.35312499999999997,True
real_PROTEINS_0668,real,PROTEINS,small,10,18,{},graphviz_sfdp,2721250386,data/raw/real/PROTEINS/real_PROTEINS_0668.graphml,data/images/real_PROTEINS_0668.png,0.4,dense,9,19,1,1,high_density_clutter,held_out,0.134765625,4,0.75,True
real_PROTEINS_0669,real,PROTEINS,medium,31,56,{},graphviz_sfdp,497577526,data/raw/real/PROTEINS/real_PROTEINS_0669.graphml,data/images/real_PROTEINS_0669.png,0.1204301075268817,sparse,27,42,14,4,in_distribution_normal,held_out,0.13673867984693877,13,0.2172043010752688,True
real_PROTEINS_0670,real,PROTEINS,small,14,27,{},graphviz_sfdp,2137231818,data/raw/real/PROTEINS/real_PROTEINS_0670.graphml,data/images/real_PROTEINS_0670.png,0.2967032967032967,medium,13,29,2,1,in_distribution_normal,held_out,0.14307637117346939,6,0.6666666666666667,True
real_PROTEINS_0671,real,PROTEINS,small,13,21,{},graphviz_sfdp,620898668,data/raw/real/PROTEINS/real_PROTEINS_0671.graphml,data/images/real_PROTEINS_0671.png,0.2692307692307692,medium,12,22,1,1,in_distribution_normal,held_out,0.1380939094387755,7,0.7051282051282051,True
real_PROTEINS_0672,real,PROTEINS,small,13,22,{},graphviz_sfdp,3899850517,data/raw/real/PROTEINS/real_PROTEINS_0672.graphml,data/images/real_PROTEINS_0672.png,0.282051282051282,medium,12,22,0,1,in_distribution_normal,held_out,0.1379344706632653,6,0.7102564102564102,True
real_PROTEINS_0673,real,PROTEINS,small,16,27,{},graphviz_sfdp,2440034612,data/raw/real/PROTEINS/real_PROTEINS_0673.graphml,data/images/real_PROTEINS_0673.png,0.225,medium,14,22,5,2,in_distribution_normal,held_out,0.13432716836734693,8,0.6458333333333333,True
real_PROTEINS_0674,real,PROTEINS,small,24,44,{},graphviz_sfdp,2937921903,data/raw/real/PROTEINS/real_PROTEINS_0674.graphml,data/images/real_PROTEINS_0674.png,0.1594202898550724,medium,20,35,9,4,in_distribution_normal,held_out,0.13881138392857142,9,0.28055555555555556,True
real_PROTEINS_0675,real,PROTEINS,small,10,18,{},graphviz_sfdp,556711246,data/raw/real/PROTEINS/real_PROTEINS_0675.graphml,data/images/real_PROTEINS_0675.png,0.4,dense,9,20,2,1,high_density_clutter,held_out,0.13725685586734693,4,0.7733333333333333,True
real_PROTEINS_0676,real,PROTEINS,small,18,33,{},graphviz_sfdp,2938981382,data/raw/real/PROTEINS/real_PROTEINS_0676.graphml,data/images/real_PROTEINS_0676.png,0.2156862745098039,medium,17,29,4,1,in_distribution_normal,held_out,0.13869180484693877,7,0.43333333333333335,True
real_PROTEINS_0677,real,PROTEINS,tiny,6,11,{},graphviz_sfdp,1899920855,data/raw/real/PROTEINS/real_PROTEINS_0677.graphml,data/images/real_PROTEINS_0677.png,0.7333333333333333,dense,6,11,0,0,high_density_clutter,held_out,0.11664939413265306,2,0.8666666666666667,True
real_PROTEINS_0678,real,PROTEINS,small,20,33,{},graphviz_sfdp,3823334574,data/raw/real/PROTEINS/real_PROTEINS_0678.graphml,data/images/real_PROTEINS_0678.png,0.1736842105263158,medium,17,23,10,3,in_distribution_normal,held_out,0.12848772321428573,10,0.6333333333333333,True
real_PROTEINS_0679,real,PROTEINS,tiny,5,9,{},graphviz_sfdp,3768851020,data/raw/real/PROTEINS/real_PROTEINS_0679.graphml,data/images/real_PROTEINS_0679.png,0.9,dense,6,7,2,1,high_density_clutter,held_out,0.11264349489795919,2,0.9,True
real_PROTEINS_0680,real,PROTEINS,tiny,8,10,{},graphviz_sfdp,343181908,data/raw/real/PROTEINS/real_PROTEINS_0680.graphml,data/images/real_PROTEINS_0680.png,0.3571428571428571,medium,8,8,2,0,in_distribution_normal,held_out,0.12286750637755102,5,0.3125,True
real_PROTEINS_0681,real,PROTEINS,xlarge,112,179,{},graphviz_sfdp,1619101327,data/raw/real/PROTEINS/real_PROTEINS_0681.graphml,data/images/real_PROTEINS_0681.png,0.0287966537966537,sparse,73,73,106,39,out_of_distribution_size,held_out,0.12422273596938775,19,0.3586309523809524,True
real_PROTEINS_0682,real,PROTEINS,small,11,22,{},graphviz_sfdp,1808413941,data/raw/real/PROTEINS/real_PROTEINS_0682.graphml,data/images/real_PROTEINS_0682.png,0.4,dense,10,18,4,1,high_density_clutter,held_out,0.13319116709183673,4,0.7242424242424242,True
real_PROTEINS_0683,real,PROTEINS,tiny,6,11,{},graphviz_sfdp,4267118401,data/raw/real/PROTEINS/real_PROTEINS_0683.graphml,data/images/real_PROTEINS_0683.png,0.7333333333333333,dense,6,11,0,0,high_density_clutter,held_out,0.1168686224489796,2,0.8666666666666667,True
real_PROTEINS_0684,real,PROTEINS,medium,26,42,{},graphviz_sfdp,2922823445,data/raw/real/PROTEINS/real_PROTEINS_0684.graphml,data/images/real_PROTEINS_0684.png,0.1292307692307692,sparse,24,34,8,2,in_distribution_normal,held_out,0.12976323341836735,11,0.08717948717948718,True
real_PROTEINS_0685,real,PROTEINS,medium,30,60,{},graphviz_sfdp,130048929,data/raw/real/PROTEINS/real_PROTEINS_0685.graphml,data/images/real_PROTEINS_0685.png,0.1379310344827586,sparse,22,34,26,8,in_distribution_normal,held_out,0.13562260841836735,10,0.4822222222222222,True
real_PROTEINS_0686,real,PROTEINS,small,14,24,{},graphviz_sfdp,3862550416,data/raw/real/PROTEINS/real_PROTEINS_0686.graphml,data/images/real_PROTEINS_0686.png,0.2637362637362637,medium,13,25,1,1,in_distribution_normal,held_out,0.14044563137755103,7,0.6952380952380952,True
real_PROTEINS_0687,real,PROTEINS,xlarge,109,145,{},graphviz_sfdp,3191661151,data/raw/real/PROTEINS/real_PROTEINS_0687.graphml,data/images/real_PROTEINS_0687.png,0.0246347264695888,sparse,79,82,63,30,out_of_distribution_size,held_out,0.13209502551020408,19,0.0708169506334644,True
real_PROTEINS_0688,real,PROTEINS,tiny,9,17,{},graphviz_sfdp,191853042,data/raw/real/PROTEINS/real_PROTEINS_0688.graphml,data/images/real_PROTEINS_0688.png,0.4722222222222222,dense,9,19,2,0,high_density_clutter,held_out,0.1337292729591837,3,0.8444444444444444,True
real_PROTEINS_0689,real,PROTEINS,small,18,33,{},graphviz_sfdp,2728602055,data/raw/real/PROTEINS/real_PROTEINS_0689.graphml,data/images/real_PROTEINS_0689.png,0.2156862745098039,medium,14,22,11,4,in_distribution_normal,held_out,0.1307796556122449,6,0.3314814814814815,True
real_PROTEINS_0690,real,PROTEINS,small,18,30,{},graphviz_sfdp,1961905436,data/raw/real/PROTEINS/real_PROTEINS_0690.graphml,data/images/real_PROTEINS_0690.png,0.196078431372549,medium,16,33,3,2,in_distribution_normal,held_out,0.14684311224489796,9,0.6518518518518518,True
real_PROTEINS_0691,real,PROTEINS,medium,27,49,{},graphviz_sfdp,3013168838,data/raw/real/PROTEINS/real_PROTEINS_0691.graphml,data/images/real_PROTEINS_0691.png,0.1396011396011396,sparse,23,40,9,4,in_distribution_normal,held_out,0.13928970025510204,13,0.6765432098765432,True
real_PROTEINS_0692,real,PROTEINS,small,20,35,{},graphviz_sfdp,1143579578,data/raw/real/PROTEINS/real_PROTEINS_0692.graphml,data/images/real_PROTEINS_0692.png,0.1842105263157894,medium,17,26,9,3,in_distribution_normal,held_out,0.13360969387755103,10,0.6616666666666666,True
real_PROTEINS_0693,real,PROTEINS,tiny,8,13,{},graphviz_sfdp,1846042309,data/raw/real/PROTEINS/real_PROTEINS_0693.graphml,data/images/real_PROTEINS_0693.png,0.4642857142857143,dense,7,12,1,1,high_density_clutter,held_out,0.12788982780612246,3,0.20833333333333331,True
real_PROTEINS_0694,real,PROTEINS,small,18,31,{},graphviz_sfdp,2986995643,data/raw/real/PROTEINS/real_PROTEINS_0694.graphml,data/images/real_PROTEINS_0694.png,0.2026143790849673,medium,17,36,5,1,in_distribution_normal,held_out,0.14676339285714285,9,0.6611111111111111,True
real_PROTEINS_0695,real,PROTEINS,medium,44,85,{},graphviz_sfdp,1116991899,data/raw/real/PROTEINS/real_PROTEINS_0695.graphml,data/images/real_PROTEINS_0695.png,0.0898520084566596,sparse,35,52,33,9,in_distribution_normal,held_out,0.1329719387755102,12,0.1590909090909091,True
real_PROTEINS_0696,real,PROTEINS,small,14,23,{},graphviz_sfdp,4117196240,data/raw/real/PROTEINS/real_PROTEINS_0696.graphml,data/images/real_PROTEINS_0696.png,0.2527472527472527,medium,13,20,3,1,in_distribution_normal,held_out,0.13243383290816327,7,0.6904761904761905,True
real_PROTEINS_0697,real,PROTEINS,small,17,32,{},graphviz_sfdp,1685437352,data/raw/real/PROTEINS/real_PROTEINS_0697.graphml,data/images/real_PROTEINS_0697.png,0.2352941176470588,medium,16,27,5,1,in_distribution_normal,held_out,0.13488520408163265,5,0.33529411764705885,True
real_PROTEINS_0698,real,PROTEINS,small,21,42,{},graphviz_sfdp,3429336635,data/raw/real/PROTEINS/real_PROTEINS_0698.graphml,data/images/real_PROTEINS_0698.png,0.2,medium,21,33,9,0,in_distribution_normal,held_out,0.13548309948979592,6,0.5952380952380952,True
real_PROTEINS_0699,real,PROTEINS,medium,38,78,{},graphviz_sfdp,2056849832,data/raw/real/PROTEINS/real_PROTEINS_0699.graphml,data/images/real_PROTEINS_0699.png,0.1109530583214793,sparse,32,46,32,6,in_distribution_normal,held_out,0.13560267857142858,15,0.5807017543859649,True
real_PROTEINS_0700,real,PROTEINS,small,20,34,{},graphviz_sfdp,372627609,data/raw/real/PROTEINS/real_PROTEINS_0700.graphml,data/images/real_PROTEINS_0700.png,0.1789473684210526,medium,18,32,2,2,in_distribution_normal,held_out,0.13982780612244897,7,0.12,True
real_PROTEINS_0701,real,PROTEINS,tiny,4,6,{},graphviz_sfdp,474115788,data/raw/real/PROTEINS/real_PROTEINS_0701.graphml,data/images/real_PROTEINS_0701.png,1.0,dense,5,6,0,1,high_density_clutter,held_out,0.1083984375,1,1.0,True
real_PROTEINS_0702,real,PROTEINS,medium,40,74,{},graphviz_sfdp,4248909965,data/raw/real/PROTEINS/real_PROTEINS_0702.graphml,data/images/real_PROTEINS_0702.png,0.0948717948717948,sparse,21,23,51,19,in_distribution_normal,held_out,0.11023198341836735,18,0.565,True
real_PROTEINS_0703,real,PROTEINS,large,94,124,{},graphviz_sfdp,2050750564,data/raw/real/PROTEINS/real_PROTEINS_0703.graphml,data/images/real_PROTEINS_0703.png,0.0283687943262411,sparse,85,88,36,9,in_distribution_normal,held_out,0.13649952168367346,17,0.019098277608915908,False
real_PROTEINS_0704,real,PROTEINS,large,53,106,{},graphviz_sfdp,956159595,data/raw/real/PROTEINS/real_PROTEINS_0704.graphml,data/images/real_PROTEINS_0704.png,0.0769230769230769,sparse,38,50,56,15,in_distribution_normal,held_out,0.13034119897959184,20,0.5534591194968553,True
real_PROTEINS_0705,real,PROTEINS,small,13,22,{},graphviz_sfdp,1050231885,data/raw/real/PROTEINS/real_PROTEINS_0705.graphml,data/images/real_PROTEINS_0705.png,0.282051282051282,medium,12,25,3,1,in_distribution_normal,held_out,0.14204001913265307,6,0.7102564102564102,True
real_PROTEINS_0706,real,PROTEINS,tiny,7,14,{},graphviz_sfdp,3530426885,data/raw/real/PROTEINS/real_PROTEINS_0706.graphml,data/images/real_PROTEINS_0706.png,0.6666666666666666,dense,7,15,1,0,high_density_clutter,held_out,0.12958386479591838,2,0.8285714285714285,True
real_PROTEINS_0707,real,PROTEINS,tiny,6,11,{},graphviz_sfdp,411216876,data/raw/real/PROTEINS/real_PROTEINS_0707.graphml,data/images/real_PROTEINS_0707.png,0.7333333333333333,dense,6,11,0,0,high_density_clutter,held_out,0.1197983099489796,2,0.8666666666666667,True
real_PROTEINS_0708,real,PROTEINS,small,10,18,{},graphviz_sfdp,288404420,data/raw/real/PROTEINS/real_PROTEINS_0708.graphml,data/images/real_PROTEINS_0708.png,0.4,dense,10,18,0,0,high_density_clutter,held_out,0.13181600765306123,4,0.36333333333333334,True
real_PROTEINS_0709,real,PROTEINS,medium,27,49,{},graphviz_sfdp,2942710193,data/raw/real/PROTEINS/real_PROTEINS_0709.graphml,data/images/real_PROTEINS_0709.png,0.1396011396011396,sparse,25,38,11,2,in_distribution_normal,held_out,0.13779496173469388,14,0.6222222222222222,True
real_PROTEINS_0710,real,PROTEINS,small,10,18,{},graphviz_sfdp,2464274571,data/raw/real/PROTEINS/real_PROTEINS_0710.graphml,data/images/real_PROTEINS_0710.png,0.4,dense,9,15,3,1,high_density_clutter,held_out,0.13434709821428573,4,0.7833333333333333,True
real_PROTEINS_0711,real,PROTEINS,tiny,9,16,{},graphviz_sfdp,2586870021,data/raw/real/PROTEINS/real_PROTEINS_0711.graphml,data/images/real_PROTEINS_0711.png,0.4444444444444444,dense,9,18,2,0,high_density_clutter,held_out,0.13352997448979592,3,0.8037037037037037,True
real_PROTEINS_0712,real,PROTEINS,tiny,5,9,{},graphviz_sfdp,715281201,data/raw/real/PROTEINS/real_PROTEINS_0712.graphml,data/images/real_PROTEINS_0712.png,0.9,dense,6,7,2,1,high_density_clutter,held_out,0.11264349489795919,2,0.9,True
real_PROTEINS_0713,real,PROTEINS,small,22,42,{},graphviz_sfdp,2212276363,data/raw/real/PROTEINS/real_PROTEINS_0713.graphml,data/images/real_PROTEINS_0713.png,0.1818181818181818,medium,22,36,6,0,in_distribution_normal,held_out,0.13673867984693877,4,0.7666666666666667,False
real_PROTEINS_0714,real,PROTEINS,small,12,19,{},graphviz_sfdp,3328192258,data/raw/real/PROTEINS/real_PROTEINS_0714.graphml,data/images/real_PROTEINS_0714.png,0.2878787878787879,medium,11,22,3,1,in_distribution_normal,held_out,0.1376355229591837,5,0.24166666666666667,True
real_PROTEINS_0715,real,PROTEINS,medium,47,94,{},graphviz_sfdp,421350102,data/raw/real/PROTEINS/real_PROTEINS_0715.graphml,data/images/real_PROTEINS_0715.png,0.0869565217391304,sparse,38,55,39,9,in_distribution_normal,held_out,0.1307995854591837,17,0.36524822695035464,True
real_PROTEINS_0716,real,PROTEINS,small,11,20,{},graphviz_sfdp,847059549,data/raw/real/PROTEINS/real_PROTEINS_0716.graphml,data/images/real_PROTEINS_0716.png,0.3636363636363636,medium,10,24,4,1,in_distribution_normal,held_out,0.14235889668367346,5,0.7272727272727273,True
real_PROTEINS_0717,real,PROTEINS,medium,42,85,{},graphviz_sfdp,699169424,data/raw/real/PROTEINS/real_PROTEINS_0717.graphml,data/images/real_PROTEINS_0717.png,0.0987224157955865,sparse,27,43,42,15,in_distribution_normal,held_out,0.12984295280612246,13,0.2655328798185941,True
real_PROTEINS_0718,real,PROTEINS,small,10,17,{},graphviz_sfdp,1644369821,data/raw/real/PROTEINS/real_PROTEINS_0718.graphml,data/images/real_PROTEINS_0718.png,0.3777777777777777,medium,9,18,1,1,in_distribution_normal,held_out,0.13382892219387754,4,0.7666666666666667,True
real_PROTEINS_0719,real,PROTEINS,small,10,20,{},graphviz_sfdp,4102871054,data/raw/real/PROTEINS/real_PROTEINS_0719.graphml,data/images/real_PROTEINS_0719.png,0.4444444444444444,dense,10,18,2,0,high_density_clutter,held_out,0.13279257015306123,3,0.6433333333333333,True
real_PROTEINS_0720,real,PROTEINS,small,21,41,{},graphviz_sfdp,2872601653,data/raw/real/PROTEINS/real_PROTEINS_0720.graphml,data/images/real_PROTEINS_0720.png,0.1952380952380952,medium,19,33,8,2,in_distribution_normal,held_out,0.13703762755102042,7,0.21587301587301586,True
real_PROTEINS_0721,real,PROTEINS,small,10,17,{},graphviz_sfdp,1597032980,data/raw/real/PROTEINS/real_PROTEINS_0721.graphml,data/images/real_PROTEINS_0721.png,0.3777777777777777,medium,9,18,1,1,in_distribution_normal,held_out,0.13645966198979592,4,0.16666666666666666,True
real_PROTEINS_0722,real,PROTEINS,small,18,30,{},graphviz_sfdp,2847089851,data/raw/real/PROTEINS/real_PROTEINS_0722.graphml,data/images/real_PROTEINS_0722.png,0.196078431372549,medium,16,33,3,2,in_distribution_normal,held_out,0.14684311224489796,9,0.6518518518518518,True
real_PROTEINS_0723,real,PROTEINS,small,15,27,{},graphviz_sfdp,892335171,data/raw/real/PROTEINS/real_PROTEINS_0723.graphml,data/images/real_PROTEINS_0723.png,0.2571428571428571,medium,14,28,1,1,in_distribution_normal,held_out,0.14205994897959184,7,0.64,True
real_PROTEINS_0724,real,PROTEINS,small,13,22,{},graphviz_sfdp,2919168002,data/raw/real/PROTEINS/real_PROTEINS_0724.graphml,data/images/real_PROTEINS_0724.png,0.282051282051282,medium,12,23,1,1,in_distribution_normal,held_out,0.13897082270408162,6,0.717948717948718,True
real_PROTEINS_0725,real,PROTEINS,large,60,98,{},graphviz_sfdp,1950720435,data/raw/real/PROTEINS/real_PROTEINS_0725.graphml,data/images/real_PROTEINS_0725.png,0.055367231638418,sparse,44,53,45,16,in_distribution_normal,held_out,0.12545838647959184,20,0.4488888888888889,True
real_PROTEINS_0726,real,PROTEINS,medium,41,92,{},graphviz_sfdp,4047270626,data/raw/real/PROTEINS/real_PROTEINS_0726.graphml,data/images/real_PROTEINS_0726.png,0.1121951219512195,sparse,36,70,22,5,in_distribution_normal,held_out,0.14435188137755103,7,0.4616724738675958,True
real_PROTEINS_0727,real,PROTEINS,tiny,5,9,{},graphviz_sfdp,3698010079,data/raw/real/PROTEINS/real_PROTEINS_0727.graphml,data/images/real_PROTEINS_0727.png,0.9,dense,6,7,2,1,high_density_clutter,held_out,0.11413823341836735,2,0.9,True
real_PROTEINS_0728,real,PROTEINS,small,15,28,{},graphviz_sfdp,268953990,data/raw/real/PROTEINS/real_PROTEINS_0728.graphml,data/images/real_PROTEINS_0728.png,0.2666666666666666,medium,13,32,4,2,in_distribution_normal,held_out,0.14490991709183673,6,0.7266666666666667,True
real_PROTEINS_0729,real,PROTEINS,small,16,26,{},graphviz_sfdp,3563239155,data/raw/real/PROTEINS/real_PROTEINS_0729.graphml,data/images/real_PROTEINS_0729.png,0.2166666666666666,medium,15,28,2,1,in_distribution_normal,held_out,0.13994738520408162,9,0.6708333333333333,True
real_PROTEINS_0730,real,PROTEINS,tiny,9,17,{},graphviz_sfdp,720734209,data/raw/real/PROTEINS/real_PROTEINS_0730.graphml,data/images/real_PROTEINS_0730.png,0.4722222222222222,dense,8,17,0,1,high_density_clutter,held_out,0.13325095663265307,3,0.7592592592592592,True
real_PROTEINS_0731,real,PROTEINS,small,24,40,{},graphviz_sfdp,549636657,data/raw/real/PROTEINS/real_PROTEINS_0731.graphml,data/images/real_PROTEINS_0731.png,0.144927536231884,sparse,22,38,2,2,in_distribution_normal,held_out,0.13879145408163265,7,0.1486111111111111,True
real_PROTEINS_0732,real,PROTEINS,tiny,8,14,{},graphviz_sfdp,2970138341,data/raw/real/PROTEINS/real_PROTEINS_0732.graphml,data/images/real_PROTEINS_0732.png,0.5,dense,8,17,3,0,high_density_clutter,held_out,0.13056042729591838,3,0.8416666666666667,True
real_PROTEINS_0733,real,PROTEINS,small,12,21,{},graphviz_sfdp,1380616775,data/raw/real/PROTEINS/real_PROTEINS_0733.graphml,data/images/real_PROTEINS_0733.png,0.3181818181818182,medium,12,20,1,0,in_distribution_normal,held_out,0.1328722895408163,5,0.7222222222222222,True
real_PROTEINS_0734,real,PROTEINS,tiny,6,11,{},graphviz_sfdp,2988741765,data/raw/real/PROTEINS/real_PROTEINS_0734.graphml,data/images/real_PROTEINS_0734.png,0.7333333333333333,dense,6,11,0,0,high_density_clutter,held_out,0.1168686224489796,2,0.8666666666666667,True
real_PROTEINS_0735,real,PROTEINS,medium,38,69,{},graphviz_sfdp,342584782,data/raw/real/PROTEINS/real_PROTEINS_0735.graphml,data/images/real_PROTEINS_0735.png,0.0981507823613086,sparse,32,46,23,6,in_distribution_normal,held_out,0.13301179846938777,14,0.25914786967418546,True
real_PROTEINS_0736,real,PROTEINS,medium,25,45,{},graphviz_sfdp,2700515456,data/raw/real/PROTEINS/real_PROTEINS_0736.graphml,data/images/real_PROTEINS_0736.png,0.15,medium,21,31,14,4,in_distribution_normal,held_out,0.13233418367346939,13,0.6653333333333333,True
real_PROTEINS_0737,real,PROTEINS,small,14,25,{},graphviz_sfdp,3704366951,data/raw/real/PROTEINS/real_PROTEINS_0737.graphml,data/images/real_PROTEINS_0737.png,0.2747252747252747,medium,13,24,1,1,in_distribution_normal,held_out,0.1390704719387755,5,0.3738095238095238,True
real_PROTEINS_0738,real,PROTEINS,small,12,22,{},graphviz_sfdp,3649681684,data/raw/real/PROTEINS/real_PROTEINS_0738.graphml,data/images/real_PROTEINS_0738.png,0.3333333333333333,medium,10,23,1,2,in_distribution_normal,held_out,0.13992745535714285,5,0.7083333333333334,True
real_PROTEINS_0739,real,PROTEINS,medium,35,70,{},graphviz_sfdp,3707551104,data/raw/real/PROTEINS/real_PROTEINS_0739.graphml,data/images/real_PROTEINS_0739.png,0.1176470588235294,sparse,25,35,35,10,in_distribution_normal,held_out,0.12438217474489796,14,0.6904761904761905,True
real_PROTEINS_0740,real,PROTEINS,medium,42,66,{},graphviz_sfdp,1345170472,data/raw/real/PROTEINS/real_PROTEINS_0740.graphml,data/images/real_PROTEINS_0740.png,0.0766550522648083,sparse,33,43,23,9,in_distribution_normal,held_out,0.12834821428571427,10,0.14206349206349206,True
real_PROTEINS_0741,real,PROTEINS,small,24,38,{},graphviz_sfdp,4008623854,data/raw/real/PROTEINS/real_PROTEINS_0741.graphml,data/images/real_PROTEINS_0741.png,0.1376811594202898,sparse,23,42,4,1,in_distribution_normal,held_out,0.1425183354591837,7,0.0,True
real_PROTEINS_0742,real,PROTEINS,medium,29,50,{},graphviz_sfdp,346460469,data/raw/real/PROTEINS/real_PROTEINS_0742.graphml,data/images/real_PROTEINS_0742.png,0.1231527093596059,sparse,26,38,12,3,in_distribution_normal,held_out,0.12773038903061223,15,0.5183908045977011,True
real_PROTEINS_0743,real,PROTEINS,small,10,15,{},graphviz_sfdp,264609957,data/raw/real/PROTEINS/real_PROTEINS_0743.graphml,data/images/real_PROTEINS_0743.png,0.3333333333333333,medium,9,13,2,1,in_distribution_normal,held_out,0.12946428571428573,3,0.4,True
real_PROTEINS_0744,real,PROTEINS,tiny,6,11,{},graphviz_sfdp,1698044053,data/raw/real/PROTEINS/real_PROTEINS_0744.graphml,data/images/real_PROTEINS_0744.png,0.7333333333333333,dense,6,11,0,0,high_density_clutter,held_out,0.11993781887755102,2,0.8666666666666667,True
real_PROTEINS_0745,real,PROTEINS,small,16,27,{},graphviz_sfdp,3813671970,data/raw/real/PROTEINS/real_PROTEINS_0745.graphml,data/images/real_PROTEINS_0745.png,0.225,medium,13,32,5,3,in_distribution_normal,held_out,0.15007174744897958,9,0.6458333333333333,True
real_PROTEINS_0746,real,PROTEINS,small,22,55,{},graphviz_sfdp,2656937603,data/raw/real/PROTEINS/real_PROTEINS_0746.graphml,data/images/real_PROTEINS_0746.png,0.238095238095238,medium,20,52,3,2,in_distribution_normal,held_out,0.14995216836734693,5,0.2424242424242424,True
real_PROTEINS_0747,real,PROTEINS,medium,46,92,{},graphviz_sfdp,1669046144,data/raw/real/PROTEINS/real_PROTEINS_0747.graphml,data/images/real_PROTEINS_0747.png,0.0888888888888888,sparse,41,92,0,5,in_distribution_normal,held_out,0.1551139987244898,12,0.23742236024844718,True
real_PROTEINS_0748,real,PROTEINS,tiny,4,5,{},graphviz_sfdp,2067152358,data/raw/real/PROTEINS/real_PROTEINS_0748.graphml,data/images/real_PROTEINS_0748.png,0.8333333333333334,dense,5,5,0,1,high_density_clutter,held_out,0.10421316964285714,2,0.8333333333333333,True
real_PROTEINS_0749,real,PROTEINS,small,10,16,{},graphviz_sfdp,128709609,data/raw/real/PROTEINS/real_PROTEINS_0749.graphml,data/images/real_PROTEINS_0749.png,0.3555555555555555,medium,10,13,3,0,in_distribution_normal,held_out,0.1298828125,3,0.38666666666666666,True
real_PROTEINS_0750,real,PROTEINS,medium,38,50,{},graphviz_sfdp,2337802648,data/raw/real/PROTEINS/real_PROTEINS_0750.graphml,data/images/real_PROTEINS_0750.png,0.0711237553342816,sparse,35,41,9,3,in_distribution_normal,held_out,0.12900589923469388,10,0.05263157894736842,True
real_PROTEINS_0751,real,PROTEINS,small,15,28,{},graphviz_sfdp,2801006615,data/raw/real/PROTEINS/real_PROTEINS_0751.graphml,data/images/real_PROTEINS_0751.png,0.2666666666666666,medium,12,26,2,3,in_distribution_normal,held_out,0.142578125,7,0.6777777777777777,True
real_PROTEINS_0752,real,PROTEINS,tiny,4,6,{},graphviz_sfdp,3316692548,data/raw/real/PROTEINS/real_PROTEINS_0752.graphml,data/images/real_PROTEINS_0752.png,1.0,dense,5,6,0,1,high_density_clutter,held_out,0.1083984375,1,1.0,True
real_PROTEINS_0753,real,PROTEINS,small,11,22,{},graphviz_sfdp,1112558496,data/raw/real/PROTEINS/real_PROTEINS_0753.graphml,data/images/real_PROTEINS_0753.png,0.4,dense,10,20,2,1,high_density_clutter,held_out,0.13554288903061223,4,0.5636363636363636,True
real_PROTEINS_0754,real,PROTEINS,small,15,28,{},graphviz_sfdp,1533556082,data/raw/real/PROTEINS/real_PROTEINS_0754.graphml,data/images/real_PROTEINS_0754.png,0.2666666666666666,medium,14,26,2,1,in_distribution_normal,held_out,0.13651945153061223,6,0.7155555555555555,True
real_PROTEINS_0755,real,PROTEINS,small,16,36,{},graphviz_sfdp,2104993535,data/raw/real/PROTEINS/real_PROTEINS_0755.graphml,data/images/real_PROTEINS_0755.png,0.3,medium,14,30,6,2,in_distribution_normal,held_out,0.14205994897959184,6,0.59375,True
real_PROTEINS_0756,real,PROTEINS,small,13,25,{},graphviz_sfdp,3894935904,data/raw/real/PROTEINS/real_PROTEINS_0756.graphml,data/images/real_PROTEINS_0756.png,0.3205128205128205,medium,12,25,0,1,in_distribution_normal,held_out,0.1388313137755102,5,0.7076923076923076,True
