graph_id,source,generator,tier,num_nodes,num_edges,gen_params,layout_algorithm,layout_seed,graph_path,image_path
syn_random_tree_small_0097,synthetic,random_tree,small,19,18,"{""n"": 19}",networkx_spring,2931301230,data/raw/synthetic/syn_random_tree_small_0097.graphml,data/images/syn_random_tree_small_0097.png
syn_random_tree_small_0098,synthetic,random_tree,small,16,15,"{""n"": 16}",networkx_spring,4061043686,data/raw/synthetic/syn_random_tree_small_0098.graphml,data/images/syn_random_tree_small_0098.png
syn_random_tree_small_0099,synthetic,random_tree,small,17,16,"{""n"": 17}",networkx_spring,1013882242,data/raw/synthetic/syn_random_tree_small_0099.graphml,data/images/syn_random_tree_small_0099.png
syn_random_tree_small_0100,synthetic,random_tree,small,21,20,"{""n"": 21}",networkx_spring,1311378638,data/raw/synthetic/syn_random_tree_small_0100.graphml,data/images/syn_random_tree_small_0100.png
syn_random_tree_small_0101,synthetic,random_tree,small,12,11,"{""n"": 12}",networkx_spring,3774468345,data/raw/synthetic/syn_random_tree_small_0101.graphml,data/images/syn_random_tree_small_0101.png
syn_random_tree_small_0102,synthetic,random_tree,small,22,21,"{""n"": 22}",networkx_spring,2640718197,data/raw/synthetic/syn_random_tree_small_0102.graphml,data/images/syn_random_tree_small_0102.png
syn_random_tree_small_0103,synthetic,random_tree,small,19,18,"{""n"": 19}",networkx_spring,3747850899,data/raw/synthetic/syn_random_tree_small_0103.graphml,data/images/syn_random_tree_small_0103.png
syn_random_tree_small_0104,synthetic,random_tree,small,10,9,"{""n"": 10}",networkx_spring,2298219879,data/raw/synthetic/syn_random_tree_small_0104.graphml,data/images/syn_random_tree_small_0104.png
syn_random_tree_small_0105,synthetic,random_tree,small,17,16,"{""n"": 17}",networkx_spring,3450226790,data/raw/synthetic/syn_random_tree_small_0105.graphml,data/images/syn_random_tree_small_0105.png
syn_random_tree_small_0106,synthetic,random_tree,small,21,20,"{""n"": 21}",networkx_spring,1509031940,data/raw/synthetic/syn_random_tree_small_0106.graphml,data/images/syn_random_tree_small_0106.png
syn_random_tree_small_0107,synthetic,random_tree,small,19,18,"{""n"": 19}",networkx_spring,3754862254,data/raw/synthetic/syn_random_tree_small_0107.graphml,data/images/syn_random_tree_small_0107.png
syn_random_tree_small_0108,synthetic,random_tree,small,24,23,"{""n"": 24}",networkx_spring,3627441216,data/raw/synthetic/syn_random_tree_small_0108.graphml,data/images/syn_random_tree_small_0108.png
syn_random_tree_small_0109,synthetic,random_tree,small,25,24,"{""n"": 25}",networkx_spring,101860732,data/raw/synthetic/syn_random_tree_small_0109.graphml,data/images/syn_random_tree_small_0109.png
syn_random_tree_small_0110,synthetic,random_tree,small,12,11,"{""n"": 12}",networkx_spring,2877078031,data/raw/synthetic/syn_random_tree_small_0110.graphml,data/images/syn_random_tree_small_0110.png
syn_random_tree_small_0111,synthetic,random_tree,small,12,11,"{""n"": 12}",networkx_spring,2740257389,data/raw/synthetic/syn_random_tree_small_0111.graphml,data/images/syn_random_tree_small_0111.png
syn_random_tree_small_0112,synthetic,random_tree,small,23,22,"{""n"": 23}",networkx_spring,1891357785,data/raw/synthetic/syn_random_tree_small_0112.graphml,data/images/syn_random_tree_small_0112.png
syn_random_tree_small_0113,synthetic,random_tree,small,14,13,"{""n"": 14}",networkx_spring,1396316514,data/raw/synthetic/syn_random_tree_small_0113.graphml,data/images/syn_random_tree_small_0113.png
syn_random_tree_small_0114,synthetic,random_tree,small,20,19,"{""n"": 20}",networkx_spring,4165054469,data/raw/synthetic/syn_random_tree_small_0114.graphml,data/images/syn_random_tree_small_0114.png
syn_random_tree_small_0115,synthetic,random_tree,small,10,9,"{""n"": 10}",networkx_spring,457119930,data/raw/synthetic/syn_random_tree_small_0115.graphml,data/images/syn_random_tree_small_0115.png
syn_random_tree_small_0116,synthetic,random_tree,small,21,20,"{""n"": 21}",networkx_spring,945920725,data/raw/synthetic/syn_random_tree_small_0116.graphml,data/images/syn_random_tree_small_0116.png
syn_random_tree_small_0117,synthetic,random_tree,small,23,22,"{""n"": 23}",networkx_spring,3351664916,data/raw/synthetic/syn_random_tree_small_0117.graphml,data/images/syn_random_tree_small_0117.png
syn_random_tree_small_0118,synthetic,random_tree,small,20,19,"{""n"": 20}",networkx_spring,4124635343,data/raw/synthetic/syn_random_tree_small_0118.graphml,data/images/syn_random_tree_small_0118.png
syn_random_tree_small_0119,synthetic,random_tree,small,16,15,"{""n"": 16}",networkx_spring,2030972469,data/raw/synthetic/syn_random_tree_small_0119.graphml,data/images/syn_random_tree_small_0119.png
syn_random_tree_small_0120,synthetic,random_tree,small,15,14,"{""n"": 15}",networkx_spring,572827956,data/raw/synthetic/syn_random_tree_small_0120.graphml,data/images/syn_random_tree_small_0120.png
syn_random_tree_small_0121,synthetic,random_tree,small,16,15,"{""n"": 16}",networkx_spring,906353716,data/raw/synthetic/syn_random_tree_small_0121.graphml,data/images/syn_random_tree_small_0121.png
syn_random_tree_small_0122,synthetic,random_tree,small,21,20,"{""n"": 21}",networkx_spring,1838165365,data/raw/synthetic/syn_random_tree_small_0122.graphml,data/images/syn_random_tree_small_0122.png
syn_random_tree_small_0123,synthetic,random_tree,small,19,18,"{""n"": 19}",networkx_spring,4061075142,data/raw/synthetic/syn_random_tree_small_0123.graphml,data/images/syn_random_tree_small_0123.png
syn_random_tree_small_0124,synthetic,random_tree,small,19,18,"{""n"": 19}",networkx_spring,1468134160,data/raw/synthetic/syn_random_tree_small_0124.graphml,data/images/syn_random_tree_small_0124.png
syn_random_tree_small_0125,synthetic,random_tree,small,24,23,"{""n"": 24}",networkx_spring,1542066762,data/raw/synthetic/syn_random_tree_small_0125.graphml,data/images/syn_random_tree_small_0125.png
syn_random_tree_tiny_0001,synthetic,random_tree,tiny,6,5,"{""n"": 6}",networkx_spring,178329503,data/raw/synthetic/syn_random_tree_tiny_0001.graphml,data/images/syn_random_tree_tiny_0001.png
syn_random_tree_tiny_0002,synthetic,random_tree,tiny,7,6,"{""n"": 7}",networkx_spring,2908311348,data/raw/synthetic/syn_random_tree_tiny_0002.graphml,data/images/syn_random_tree_tiny_0002.png
syn_random_tree_tiny_0003,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,941399687,data/raw/synthetic/syn_random_tree_tiny_0003.graphml,data/images/syn_random_tree_tiny_0003.png
syn_random_tree_tiny_0004,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,992764929,data/raw/synthetic/syn_random_tree_tiny_0004.graphml,data/images/syn_random_tree_tiny_0004.png
syn_random_tree_tiny_0005,synthetic,random_tree,tiny,9,8,"{""n"": 9}",networkx_spring,51559943,data/raw/synthetic/syn_random_tree_tiny_0005.graphml,data/images/syn_random_tree_tiny_0005.png
syn_random_tree_tiny_0006,synthetic,random_tree,tiny,9,8,"{""n"": 9}",networkx_spring,4215879426,data/raw/synthetic/syn_random_tree_tiny_0006.graphml,data/images/syn_random_tree_tiny_0006.png
syn_random_tree_tiny_0007,synthetic,random_tree,tiny,5,4,"{""n"": 5}",networkx_spring,271509192,data/raw/synthetic/syn_random_tree_tiny_0007.graphml,data/images/syn_random_tree_tiny_0007.png
syn_random_tree_tiny_0008,synthetic,random_tree,tiny,5,4,"{""n"": 5}",networkx_spring,491168074,data/raw/synthetic/syn_random_tree_tiny_0008.graphml,data/images/syn_random_tree_tiny_0008.png
syn_random_tree_tiny_0009,synthetic,random_tree,tiny,9,8,"{""n"": 9}",networkx_spring,3416833660,data/raw/synthetic/syn_random_tree_tiny_0009.graphml,data/images/syn_random_tree_tiny_0009.png
syn_random_tree_tiny_0010,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,1571152821,data/raw/synthetic/syn_random_tree_tiny_0010.graphml,data/images/syn_random_tree_tiny_0010.png
syn_random_tree_tiny_0011,synthetic,random_tree,tiny,10,9,"{""n"": 10}",networkx_spring,3236856017,data/raw/synthetic/syn_random_tree_tiny_0011.graphml,data/images/syn_random_tree_tiny_0011.png
syn_random_tree_tiny_0012,synthetic,random_tree,tiny,10,9,"{""n"": 10}",networkx_spring,564245269,data/raw/synthetic/syn_random_tree_tiny_0012.graphml,data/images/syn_random_tree_tiny_0012.png
syn_random_tree_tiny_0013,synthetic,random_tree,tiny,10,9,"{""n"": 10}",networkx_spring,265045765,data/raw/synthetic/syn_random_tree_tiny_0013.graphml,data/images/syn_random_tree_tiny_0013.png
syn_random_tree_tiny_0014,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,3170872373,data/raw/synthetic/syn_random_tree_tiny_0014.graphml,data/images/syn_random_tree_tiny_0014.png
syn_random_tree_tiny_0015,synthetic,random_tree,tiny,7,6,"{""n"": 7}",networkx_spring,1811140012,data/raw/synthetic/syn_random_tree_tiny_0015.graphml,data/images/syn_random_tree_tiny_0015.png
syn_random_tree_tiny_0016,synthetic,random_tree,tiny,5,4,"{""n"": 5}",networkx_spring,542962324,data/raw/synthetic/syn_random_tree_tiny_0016.graphml,data/images/syn_random_tree_tiny_0016.png
syn_random_tree_tiny_0017,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,1746513642,data/raw/synthetic/syn_random_tree_tiny_0017.graphml,data/images/syn_random_tree_tiny_0017.png
syn_random_tree_tiny_0018,synthetic,random_tree,tiny,6,5,"{""n"": 6}",networkx_spring,2805226375,data/raw/synthetic/syn_random_tree_tiny_0018.graphml,data/images/syn_random_tree_tiny_0018.png
syn_random_tree_tiny_0019,synthetic,random_tree,tiny,10,9,"{""n"": 10}",networkx_spring,159049320,data/raw/synthetic/syn_random_tree_tiny_0019.graphml,data/images/syn_random_tree_tiny_0019.png
syn_random_tree_tiny_0020,synthetic,random_tree,tiny,5,4,"{""n"": 5}",networkx_spring,4127342612,data/raw/synthetic/syn_random_tree_tiny_0020.graphml,data/images/syn_random_tree_tiny_0020.png
syn_random_tree_tiny_0021,synthetic,random_tree,tiny,10,9,"{""n"": 10}",networkx_spring,2470626781,data/raw/synthetic/syn_random_tree_tiny_0021.graphml,data/images/syn_random_tree_tiny_0021.png
syn_random_tree_tiny_0022,synthetic,random_tree,tiny,10,9,"{""n"": 10}",networkx_spring,4236099343,data/raw/synthetic/syn_random_tree_tiny_0022.graphml,data/images/syn_random_tree_tiny_0022.png
syn_random_tree_tiny_0023,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,1889088680,data/raw/synthetic/syn_random_tree_tiny_0023.graphml,data/images/syn_random_tree_tiny_0023.png
syn_random_tree_tiny_0024,synthetic,random_tree,tiny,5,4,"{""n"": 5}",networkx_spring,2351485045,data/raw/synthetic/syn_random_tree_tiny_0024.graphml,data/images/syn_random_tree_tiny_0024.png
syn_random_tree_tiny_0025,synthetic,random_tree,tiny,6,5,"{""n"": 6}",networkx_spring,2397252901,data/raw/synthetic/syn_random_tree_tiny_0025.graphml,data/images/syn_random_tree_tiny_0025.png
syn_random_tree_tiny_0026,synthetic,random_tree,tiny,5,4,"{""n"": 5}",networkx_spring,1973628180,data/raw/synthetic/syn_random_tree_tiny_0026.graphml,data/images/syn_random_tree_tiny_0026.png
syn_random_tree_tiny_0027,synthetic,random_tree,tiny,6,5,"{""n"": 6}",networkx_spring,2033561580,data/raw/synthetic/syn_random_tree_tiny_0027.graphml,data/images/syn_random_tree_tiny_0027.png
syn_random_tree_tiny_0028,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,983152386,data/raw/synthetic/syn_random_tree_tiny_0028.graphml,data/images/syn_random_tree_tiny_0028.png
syn_random_tree_tiny_0029,synthetic,random_tree,tiny,5,4,"{""n"": 5}",networkx_spring,843945452,data/raw/synthetic/syn_random_tree_tiny_0029.graphml,data/images/syn_random_tree_tiny_0029.png
syn_random_tree_tiny_0030,synthetic,random_tree,tiny,5,4,"{""n"": 5}",networkx_spring,3084343347,data/raw/synthetic/syn_random_tree_tiny_0030.graphml,data/images/syn_random_tree_tiny_0030.png
syn_random_tree_tiny_0031,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,3859153663,data/raw/synthetic/syn_random_tree_tiny_0031.graphml,data/images/syn_random_tree_tiny_0031.png
syn_random_tree_tiny_0032,synthetic,random_tree,tiny,10,9,"{""n"": 10}",networkx_spring,3680311705,data/raw/synthetic/syn_random_tree_tiny_0032.graphml,data/images/syn_random_tree_tiny_0032.png
syn_random_tree_tiny_0033,synthetic,random_tree,tiny,10,9,"{""n"": 10}",networkx_spring,2195125816,data/raw/synthetic/syn_random_tree_tiny_0033.graphml,data/images/syn_random_tree_tiny_0033.png
syn_random_tree_tiny_0034,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,856359953,data/raw/synthetic/syn_random_tree_tiny_0034.graphml,data/images/syn_random_tree_tiny_0034.png
syn_random_tree_tiny_0035,synthetic,random_tree,tiny,9,8,"{""n"": 9}",networkx_spring,2853879541,data/raw/synthetic/syn_random_tree_tiny_0035.graphml,data/images/syn_random_tree_tiny_0035.png
syn_random_tree_tiny_0036,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,1236203676,data/raw/synthetic/syn_random_tree_tiny_0036.graphml,data/images/syn_random_tree_tiny_0036.png
syn_random_tree_tiny_0037,synthetic,random_tree,tiny,5,4,"{""n"": 5}",networkx_spring,3873828250,data/raw/synthetic/syn_random_tree_tiny_0037.graphml,data/images/syn_random_tree_tiny_0037.png
syn_random_tree_tiny_0038,synthetic,random_tree,tiny,10,9,"{""n"": 10}",networkx_spring,3908212591,data/raw/synthetic/syn_random_tree_tiny_0038.graphml,data/images/syn_random_tree_tiny_0038.png
syn_random_tree_tiny_0039,synthetic,random_tree,tiny,10,9,"{""n"": 10}",networkx_spring,943430033,data/raw/synthetic/syn_random_tree_tiny_0039.graphml,data/images/syn_random_tree_tiny_0039.png
syn_random_tree_tiny_0040,synthetic,random_tree,tiny,6,5,"{""n"": 6}",networkx_spring,4078022103,data/raw/synthetic/syn_random_tree_tiny_0040.graphml,data/images/syn_random_tree_tiny_0040.png
syn_random_tree_tiny_0041,synthetic,random_tree,tiny,7,6,"{""n"": 7}",networkx_spring,347150795,data/raw/synthetic/syn_random_tree_tiny_0041.graphml,data/images/syn_random_tree_tiny_0041.png
syn_random_tree_tiny_0042,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,2520416932,data/raw/synthetic/syn_random_tree_tiny_0042.graphml,data/images/syn_random_tree_tiny_0042.png
syn_random_tree_tiny_0043,synthetic,random_tree,tiny,10,9,"{""n"": 10}",networkx_spring,1632368208,data/raw/synthetic/syn_random_tree_tiny_0043.graphml,data/images/syn_random_tree_tiny_0043.png
syn_random_tree_tiny_0044,synthetic,random_tree,tiny,7,6,"{""n"": 7}",networkx_spring,19694906,data/raw/synthetic/syn_random_tree_tiny_0044.graphml,data/images/syn_random_tree_tiny_0044.png
syn_random_tree_tiny_0045,synthetic,random_tree,tiny,10,9,"{""n"": 10}",networkx_spring,3694484981,data/raw/synthetic/syn_random_tree_tiny_0045.graphml,data/images/syn_random_tree_tiny_0045.png
syn_random_tree_tiny_0046,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,2614541355,data/raw/synthetic/syn_random_tree_tiny_0046.graphml,data/images/syn_random_tree_tiny_0046.png
syn_random_tree_tiny_0047,synthetic,random_tree,tiny,9,8,"{""n"": 9}",networkx_spring,696230492,data/raw/synthetic/syn_random_tree_tiny_0047.graphml,data/images/syn_random_tree_tiny_0047.png
syn_random_tree_tiny_0048,synthetic,random_tree,tiny,10,9,"{""n"": 10}",networkx_spring,2102181494,data/raw/synthetic/syn_random_tree_tiny_0048.graphml,data/images/syn_random_tree_tiny_0048.png
syn_random_tree_tiny_0049,synthetic,random_tree,tiny,5,4,"{""n"": 5}",networkx_spring,667182552,data/raw/synthetic/syn_random_tree_tiny_0049.graphml,data/images/syn_random_tree_tiny_0049.png
syn_random_tree_tiny_0050,synthetic,random_tree,tiny,7,6,"{""n"": 7}",networkx_spring,452393598,data/raw/synthetic/syn_random_tree_tiny_0050.graphml,data/images/syn_random_tree_tiny_0050.png
syn_random_tree_tiny_0051,synthetic,random_tree,tiny,7,6,"{""n"": 7}",networkx_spring,1330220430,data/raw/synthetic/syn_random_tree_tiny_0051.graphml,data/images/syn_random_tree_tiny_0051.png
syn_random_tree_tiny_0052,synthetic,random_tree,tiny,9,8,"{""n"": 9}",networkx_spring,124887311,data/raw/synthetic/syn_random_tree_tiny_0052.graphml,data/images/syn_random_tree_tiny_0052.png
syn_random_tree_tiny_0053,synthetic,random_tree,tiny,6,5,"{""n"": 6}",networkx_spring,2717691331,data/raw/synthetic/syn_random_tree_tiny_0053.graphml,data/images/syn_random_tree_tiny_0053.png
syn_random_tree_tiny_0054,synthetic,random_tree,tiny,9,8,"{""n"": 9}",networkx_spring,3537626058,data/raw/synthetic/syn_random_tree_tiny_0054.graphml,data/images/syn_random_tree_tiny_0054.png
syn_random_tree_tiny_0055,synthetic,random_tree,tiny,6,5,"{""n"": 6}",networkx_spring,2874181348,data/raw/synthetic/syn_random_tree_tiny_0055.graphml,data/images/syn_random_tree_tiny_0055.png
syn_random_tree_tiny_0056,synthetic,random_tree,tiny,6,5,"{""n"": 6}",networkx_spring,407500544,data/raw/synthetic/syn_random_tree_tiny_0056.graphml,data/images/syn_random_tree_tiny_0056.png
syn_random_tree_tiny_0057,synthetic,random_tree,tiny,5,4,"{""n"": 5}",networkx_spring,2286286737,data/raw/synthetic/syn_random_tree_tiny_0057.graphml,data/images/syn_random_tree_tiny_0057.png
syn_random_tree_tiny_0058,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,2755084662,data/raw/synthetic/syn_random_tree_tiny_0058.graphml,data/images/syn_random_tree_tiny_0058.png
syn_random_tree_tiny_0059,synthetic,random_tree,tiny,5,4,"{""n"": 5}",networkx_spring,2469480550,data/raw/synthetic/syn_random_tree_tiny_0059.graphml,data/images/syn_random_tree_tiny_0059.png
syn_random_tree_tiny_0060,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,2693310570,data/raw/synthetic/syn_random_tree_tiny_0060.graphml,data/images/syn_random_tree_tiny_0060.png
syn_random_tree_tiny_0061,synthetic,random_tree,tiny,9,8,"{""n"": 9}",networkx_spring,464074992,data/raw/synthetic/syn_random_tree_tiny_0061.graphml,data/images/syn_random_tree_tiny_0061.png
syn_random_tree_tiny_0062,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,2577434964,data/raw/synthetic/syn_random_tree_tiny_0062.graphml,data/images/syn_random_tree_tiny_0062.png
syn_random_tree_tiny_0063,synthetic,random_tree,tiny,7,6,"{""n"": 7}",networkx_spring,1702224835,data/raw/synthetic/syn_random_tree_tiny_0063.graphml,data/images/syn_random_tree_tiny_0063.png
syn_random_tree_tiny_0064,synthetic,random_tree,tiny,9,8,"{""n"": 9}",networkx_spring,2823995257,data/raw/synthetic/syn_random_tree_tiny_0064.graphml,data/images/syn_random_tree_tiny_0064.png
syn_random_tree_tiny_0065,synthetic,random_tree,tiny,5,4,"{""n"": 5}",networkx_spring,4131270678,data/raw/synthetic/syn_random_tree_tiny_0065.graphml,data/images/syn_random_tree_tiny_0065.png
syn_random_tree_tiny_0066,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,3238238296,data/raw/synthetic/syn_random_tree_tiny_0066.graphml,data/images/syn_random_tree_tiny_0066.png
syn_random_tree_tiny_0067,synthetic,random_tree,tiny,10,9,"{""n"": 10}",networkx_spring,1613561359,data/raw/synthetic/syn_random_tree_tiny_0067.graphml,data/images/syn_random_tree_tiny_0067.png
syn_random_tree_tiny_0068,synthetic,random_tree,tiny,7,6,"{""n"": 7}",networkx_spring,4088336010,data/raw/synthetic/syn_random_tree_tiny_0068.graphml,data/images/syn_random_tree_tiny_0068.png
syn_random_tree_tiny_0069,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,1609278394,data/raw/synthetic/syn_random_tree_tiny_0069.graphml,data/images/syn_random_tree_tiny_0069.png
syn_random_tree_tiny_0070,synthetic,random_tree,tiny,9,8,"{""n"": 9}",networkx_spring,3748002545,data/raw/synthetic/syn_random_tree_tiny_0070.graphml,data/images/syn_random_tree_tiny_0070.png
syn_random_tree_tiny_0071,synthetic,random_tree,tiny,6,5,"{""n"": 6}",networkx_spring,1051893064,data/raw/synthetic/syn_random_tree_tiny_0071.graphml,data/images/syn_random_tree_tiny_0071.png
syn_random_tree_tiny_0072,synthetic,random_tree,tiny,5,4,"{""n"": 5}",networkx_spring,1338421276,data/raw/synthetic/syn_random_tree_tiny_0072.graphml,data/images/syn_random_tree_tiny_0072.png
syn_random_tree_tiny_0073,synthetic,random_tree,tiny,5,4,"{""n"": 5}",networkx_spring,1815597835,data/raw/synthetic/syn_random_tree_tiny_0073.graphml,data/images/syn_random_tree_tiny_0073.png
syn_random_tree_tiny_0074,synthetic,random_tree,tiny,7,6,"{""n"": 7}",networkx_spring,725582758,data/raw/synthetic/syn_random_tree_tiny_0074.graphml,data/images/syn_random_tree_tiny_0074.png
syn_random_tree_tiny_0075,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,165695367,data/raw/synthetic/syn_random_tree_tiny_0075.graphml,data/images/syn_random_tree_tiny_0075.png
syn_random_tree_tiny_0076,synthetic,random_tree,tiny,5,4,"{""n"": 5}",networkx_spring,277011699,data/raw/synthetic/syn_random_tree_tiny_0076.graphml,data/images/syn_random_tree_tiny_0076.png
syn_random_tree_tiny_0077,synthetic,random_tree,tiny,10,9,"{""n"": 10}",networkx_spring,1207455722,data/raw/synthetic/syn_random_tree_tiny_0077.graphml,data/images/syn_random_tree_tiny_0077.png
syn_random_tree_tiny_0078,synthetic,random_tree,tiny,9,8,"{""n"": 9}",networkx_spring,1544048643,data/raw/synthetic/syn_random_tree_tiny_0078.graphml,data/images/syn_random_tree_tiny_0078.png
syn_random_tree_tiny_0079,synthetic,random_tree,tiny,6,5,"{""n"": 6}",networkx_spring,1618646068,data/raw/synthetic/syn_random_tree_tiny_0079.graphml,data/images/syn_random_tree_tiny_0079.png
syn_random_tree_tiny_0080,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,2421434560,data/raw/synthetic/syn_random_tree_tiny_0080.graphml,data/images/syn_random_tree_tiny_0080.png
syn_random_tree_tiny_0081,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,885892980,data/raw/synthetic/syn_random_tree_tiny_0081.graphml,data/images/syn_random_tree_tiny_0081.png
syn_random_tree_tiny_0082,synthetic,random_tree,tiny,6,5,"{""n"": 6}",networkx_spring,1671480997,data/raw/synthetic/syn_random_tree_tiny_0082.graphml,data/images/syn_random_tree_tiny_0082.png
syn_random_tree_tiny_0083,synthetic,random_tree,tiny,9,8,"{""n"": 9}",networkx_spring,3375576479,data/raw/synthetic/syn_random_tree_tiny_0083.graphml,data/images/syn_random_tree_tiny_0083.png
syn_random_tree_tiny_0084,synthetic,random_tree,tiny,6,5,"{""n"": 6}",networkx_spring,1230116411,data/raw/synthetic/syn_random_tree_tiny_0084.graphml,data/images/syn_random_tree_tiny_0084.png
syn_random_tree_tiny_0085,synthetic,random_tree,tiny,6,5,"{""n"": 6}",networkx_spring,2837280349,data/raw/synthetic/syn_random_tree_tiny_0085.graphml,data/images/syn_random_tree_tiny_0085.png
syn_random_tree_tiny_0086,synthetic,random_tree,tiny,6,5,"{""n"": 6}",networkx_spring,2796305793,data/raw/synthetic/syn_random_tree_tiny_0086.graphml,data/images/syn_random_tree_tiny_0086.png
syn_random_tree_tiny_0087,synthetic,random_tree,tiny,10,9,"{""n"": 10}",networkx_spring,3853401625,data/raw/synthetic/syn_random_tree_tiny_0087.graphml,data/images/syn_random_tree_tiny_0087.png
syn_random_tree_tiny_0088,synthetic,random_tree,tiny,7,6,"{""n"": 7}",networkx_spring,165773482,data/raw/synthetic/syn_random_tree_tiny_0088.graphml,data/images/syn_random_tree_tiny_0088.png
syn_random_tree_tiny_0089,synthetic,random_tree,tiny,9,8,"{""n"": 9}",networkx_spring,2413073028,data/raw/synthetic/syn_random_tree_tiny_0089.graphml,data/images/syn_random_tree_tiny_0089.png
syn_random_tree_tiny_0090,synthetic,random_tree,tiny,6,5,"{""n"": 6}",networkx_spring,3799662351,data/raw/synthetic/syn_random_tree_tiny_0090.graphml,data/images/syn_random_tree_tiny_0090.png
syn_random_tree_tiny_0091,synthetic,random_tree,tiny,7,6,"{""n"": 7}",networkx_spring,1361811686,data/raw/synthetic/syn_random_tree_tiny_0091.graphml,data/images/syn_random_tree_tiny_0091.png
syn_random_tree_tiny_0092,synthetic,random_tree,tiny,5,4,"{""n"": 5}",networkx_spring,4085255785,data/raw/synthetic/syn_random_tree_tiny_0092.graphml,data/images/syn_random_tree_tiny_0092.png
syn_random_tree_tiny_0093,synthetic,random_tree,tiny,6,5,"{""n"": 6}",networkx_spring,2464672519,data/raw/synthetic/syn_random_tree_tiny_0093.graphml,data/images/syn_random_tree_tiny_0093.png
syn_random_tree_tiny_0094,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,1950837198,data/raw/synthetic/syn_random_tree_tiny_0094.graphml,data/images/syn_random_tree_tiny_0094.png
syn_random_tree_tiny_0095,synthetic,random_tree,tiny,9,8,"{""n"": 9}",networkx_spring,1685339467,data/raw/synthetic/syn_random_tree_tiny_0095.graphml,data/images/syn_random_tree_tiny_0095.png
syn_random_tree_tiny_0096,synthetic,random_tree,tiny,7,6,"{""n"": 7}",networkx_spring,1347234899,data/raw/synthetic/syn_random_tree_tiny_0096.graphml,data/images/syn_random_tree_tiny_0096.png
syn_random_tree_tiny_0097,synthetic,random_tree,tiny,7,6,"{""n"": 7}",networkx_spring,2842184120,data/raw/synthetic/syn_random_tree_tiny_0097.graphml,data/images/syn_random_tree_tiny_0097.png
syn_random_tree_tiny_0098,synthetic,random_tree,tiny,10,9,"{""n"": 10}",networkx_spring,3556468029,data/raw/synthetic/syn_random_tree_tiny_0098.graphml,data/images/syn_random_tree_tiny_0098.png
syn_random_tree_tiny_0099,synthetic,random_tree,tiny,6,5,"{""n"": 6}",networkx_spring,197356328,data/raw/synthetic/syn_random_tree_tiny_0099.graphml,data/images/syn_random_tree_tiny_0099.png
syn_random_tree_tiny_0100,synthetic,random_tree,tiny,5,4,"{""n"": 5}",networkx_spring,1266418157,data/raw/synthetic/syn_random_tree_tiny_0100.graphml,data/images/syn_random_tree_tiny_0100.png
syn_random_tree_tiny_0101,synthetic,random_tree,tiny,7,6,"{""n"": 7}",networkx_spring,607338222,data/raw/synthetic/syn_random_tree_tiny_0101.graphml,data/images/syn_random_tree_tiny_0101.png
syn_random_tree_tiny_0102,synthetic,random_tree,tiny,6,5,"{""n"": 6}",networkx_spring,375403631,data/raw/synthetic/syn_random_tree_tiny_0102.graphml,data/images/syn_random_tree_tiny_0102.png
syn_random_tree_tiny_0103,synthetic,random_tree,tiny,6,5,"{""n"": 6}",networkx_spring,71770045,data/raw/synthetic/syn_random_tree_tiny_0103.graphml,data/images/syn_random_tree_tiny_0103.png
syn_random_tree_tiny_0104,synthetic,random_tree,tiny,5,4,"{""n"": 5}",networkx_spring,3616891486,data/raw/synthetic/syn_random_tree_tiny_0104.graphml,data/images/syn_random_tree_tiny_0104.png
syn_random_tree_tiny_0105,synthetic,random_tree,tiny,10,9,"{""n"": 10}",networkx_spring,4083582068,data/raw/synthetic/syn_random_tree_tiny_0105.graphml,data/images/syn_random_tree_tiny_0105.png
syn_random_tree_tiny_0106,synthetic,random_tree,tiny,8,7,"{""n"": 8}",networkx_spring,1557821684,data/raw/synthetic/syn_random_tree_tiny_0106.graphml,data/images/syn_random_tree_tiny_0106.png
